time_period,geographic_level,country_code,country_name,region_code,region_name,new_la_code,la_name,old_la_code,education_phase,num_schools,enrolments,present_sessions,overall_attendance,approved_educational_activity,overall_absence,authorised_absence,unauthorised_absence,late_sessions,possible_sessions,reason_present_am,reason_present_pm,reason_present,reason_l_present_late_before_registers_closed,reason_i_authorised_illness,reason_m_authorised_medical_dental,reason_r_authorised_religious_observance,reason_s_authorised_study_leave,reason_t_authorised_mobile_child,reason_h_authorised_holiday,reason_e_authorised_excluded,reason_c_authorised_other,reason_c1_authorised_regulated_performance,reason_j1_authorised_interview,reason_c2_authorised_temp_reduced_timetable,reason_b_aea_education_off_site,reason_j_aea_interview,reason_p_aea_approved_sporting_activity,reason_v_aea_educational_visit_trip,reason_w_aea_work_experience,reason_k_aea_education_arranged_by_la,reason_g_unauthorised_holiday,reason_u_unauthorised_late_after_registers_closed,reason_o_other_unauthorised,reason_n_no_reason_yet,total_num_schools,total_enrolments,attendance_perc,overall_absence_perc,authorised_absence_perc,unauthorised_absence_perc,illness_perc,appointments_perc,unauth_hol_perc,unauth_oth_perc,unauth_late_registers_closed_perc,unauth_not_yet_perc,auth_religious_perc,auth_study_perc,auth_mob_perc,auth_excluded_perc,auth_performance_perc,auth_interview_perc,auth_part_time_perc,auth_other_perc,pa_perc,time_identifier
202425,Local authority,E92000001,England,E12000004,East Midlands,E06000015,Derby,831,Special,6.89893617,843.9680851,256471,261319,4848,41876,30978,10898,2877,303195,126441,127709,254150,2321,14467,3055,421,25,0,15,380,5118,2,34,7461,2270,0,409,2151,10,8,945,556,9171,226,7,1051,86.18842659,13.81157341,10.21718696,3.594386451,4.771516681,1.007602368,0.311680602,3.024786029,0.183380333,0.074539488,0.138854533,0.008245519,0,0.125331882,0.000659641,0.011213905,2.460792559,1.68802256,38.74172185,Academic year
202425,Local authority,E92000001,England,E12000006,East of England,E06000056,Central Bedfordshire,823,Special,3.882978723,590.3297872,184242,188300,4058,27819,21325,6494,1187,216119,92356,91349,183705,537,10885,1767,109,0,0,0,270,2539,0,7,5748,2116,0,131,1363,64,384,1244,650,4579,21,4,898,87.12792489,12.87207511,9.867249062,3.004826045,5.036577071,0.817605116,0.575608808,2.118740139,0.300760229,0.009716869,0.050435177,0,0,0.124931172,0,0.003238956,2.659645843,1.174815727,34.90813648,Academic year
202425,Local authority,E92000001,England,E12000006,East of England,E10000003,Cambridgeshire,873,Special,12.84574468,1561.138298,489444,499028,9584,77640,58097,19543,5658,576668,241430,244837,486267,3177,32124,5242,148,141,10,0,1753,10231,230,65,8153,2442,0,81,2001,888,4172,1495,2481,14473,1094,13,1855,86.53644731,13.46355269,10.07460098,3.388951702,5.570622958,0.909015239,0.259247955,2.509762983,0.430230219,0.189710544,0.025664681,0.024450811,0.0017341,0.303987736,0.039884301,0.01127165,1.41381176,1.774157748,35.83884546,Academic year
202425,Local authority,E92000001,England,E12000009,South West,E06000023,"Bristol, City of",801,Special,10.94680851,1190.696809,345572,359019,13447,68385,42272,26113,5490,427404,169528,171943,341471,4101,20248,3416,568,128,12,0,1331,7336,50,4,9179,11492,0,60,1462,285,148,2381,1389,21743,600,11,1361,83.99991577,16.00008423,9.890408138,6.109676091,4.737438115,0.799243807,0.557084164,5.087224266,0.32498526,0.140382402,0.13289534,0.029948246,0.002807648,0.311414961,0.011698533,0.000935883,2.147616775,1.716408831,44.76650564,Academic year
202425,Local authority,E92000001,England,E12000009,South West,E06000027,Torbay,880,Special,2.974093264,466.6891192,144794,149730,4936,23257,17327,5930,1115,172987,72711,71372,144083,711,8523,1397,0,0,2,0,996,4077,8,12,2312,1732,0,119,2259,466,360,244,404,5257,25,3,569,86.55563713,13.44436287,10.01635961,3.42800326,4.926959829,0.807575136,0.141051062,3.038956685,0.233543561,0.014451953,0,0,0.001156156,0.575765809,0.004624625,0.006936937,1.336516617,2.356824501,40.35433071,Academic year
202425,Local authority,E92000001,England,E12000009,South West,E06000025,South Gloucestershire,803,Special,5.845744681,573.4574468,185493,189488,3995,24490,18812,5678,1622,213978,91854,92641,184495,998,10557,1772,65,47,4,0,278,2956,0,8,3125,3005,0,57,843,88,2,958,624,3815,281,6,684,88.55489817,11.44510183,8.791558011,2.653543822,4.933684771,0.828122517,0.447709578,1.782893568,0.291618765,0.131321912,0.030376955,0.021964875,0.001869351,0.129919898,0,0.003738702,1.460430512,1.381450429,32.02614379,Academic year
202425,Local authority,E92000001,England,E12000008,South East,E06000046,Isle of Wight,921,Special,2.978723404,336.6010638,108307,109955,1648,14276,11621,2655,778,124231,54042,53813,107855,452,6480,1332,4,0,0,0,26,1364,0,2,2413,590,0,174,492,34,358,608,326,1708,13,3,439,88.50850432,11.49149568,9.354347949,2.137147733,5.216089382,1.072196151,0.489410856,1.374858127,0.262414373,0.010464377,0.003219808,0,0,0.020928754,0,0.001609904,1.942349333,1.097954617,32.68156425,Academic year
202425,Local authority,E92000001,England,E12000002,North West,E08000006,Salford,355,Special,3.957446809,888.8510638,265263,282361,17098,45918,30401,15517,2144,328279,131799,131811,263610,1653,14868,2633,114,1,0,0,81,2771,13,0,9920,14383,0,1732,973,8,2,1957,491,12932,137,4,1072,86.01250765,13.98749235,9.260720302,4.726772045,4.529074354,0.802061661,0.59613926,3.939332093,0.149567898,0.041732794,0.034726559,0.000304619,0,0.024674134,0.003960046,0,3.021819854,0.844099074,36.85300207,Academic year
202425,Local authority,E92000001,England,E12000007,London,E09000016,Havering,311,Special,3.882978723,296.75,93432,95022,1590,14352,11435,2917,762,109374,46708,46179,92887,545,6142,1685,69,0,0,0,149,1944,0,5,1441,825,0,315,210,2,238,363,217,2329,8,4,413,86.87805146,13.12194854,10.45495273,2.666995813,5.6155942,1.540585514,0.331888749,2.129390897,0.198401814,0.007314353,0.063086291,0,0,0.136229817,0,0.00457147,1.31749776,1.777387679,37.84615385,Academic year
202425,Local authority,E92000001,England,E12000008,South East,E10000014,Hampshire,850,Special,27.41489362,3129.62234,963574,994934,31360,146450,120791,25659,11567,1141384,476472,478780,955252,8322,60112,9503,129,641,111,0,2433,24942,13,259,22648,17526,0,379,8406,1085,3964,2525,3245,18857,1032,28,3631,87.16908595,12.83091405,10.5828538,2.24806025,5.266588633,0.832585703,0.221222656,1.652117079,0.284303968,0.090416547,0.011302068,0.05615989,0.009725036,0.213162266,0.001138968,0.02269175,1.984257708,2.185241777,34.44071929,Academic year
202425,Local authority,E92000001,England,E12000009,South West,E10000013,Gloucestershire,916,Special,12.81481481,1419.798942,451372,462581,11209,62837,50459,12378,3749,525418,223540,224654,448194,3178,26649,5615,93,20,90,42,1724,9818,35,118,6255,5256,1,146,4957,124,725,1220,571,10426,161,13,1621,88.0405696,11.9594304,9.603591807,2.355838589,5.071961752,1.068672942,0.23219608,1.984324861,0.108675378,0.03064227,0.017700193,0.003806493,0.017129219,0.328119707,0.006661363,0.022458309,1.190480722,1.868607471,32.91139241,Academic year
202425,Local authority,E92000001,England,E12000002,North West,E06000009,Blackpool,890,Special,3.895287958,491.8324607,165723,167605,1882,19802,13252,6550,2367,187407,81532,82632,164164,1559,8345,1564,34,0,0,0,1164,1153,0,5,987,1167,0,66,581,10,58,740,808,4933,69,4,600,89.43369244,10.56630756,7.071240669,3.495066887,4.452875293,0.834547269,0.394862518,2.632238924,0.431147182,0.036818262,0.018142332,0,0,0.62110807,0,0.00266799,0.526661224,0.615238492,30.57090239,Academic year
202425,Local authority,E92000001,England,E12000002,North West,E08000002,Bury,351,Special,3.81420765,486.5409836,136614,139159,2545,23706,19673,4033,1477,162865,67532,68464,135996,618,10603,1584,304,0,0,0,330,2258,8,9,4577,1887,0,4,409,1,244,605,859,2514,55,4,584,85.44438646,14.55561354,12.07932951,2.476284039,6.510299942,0.972584656,0.371473306,1.543609738,0.527430694,0.033770301,0.186657661,0,0,0.202621803,0.004912044,0.005526049,2.810303012,1.386424339,41.84782609,Academic year
202425,Local authority,E92000001,England,E12000001,North East,E06000002,Middlesbrough,806,Special,5,640.6137566,203616,207204,3588,27708,18251,9457,1463,234912,100831,101688,202519,1097,8720,1992,265,3,0,0,155,2938,2,2,4174,2424,0,22,1125,9,8,1657,366,6788,646,5,751,88.20494483,11.79505517,7.769292331,4.025762839,3.712028334,0.847977115,0.705370522,2.889592699,0.155803024,0.274996594,0.112808201,0.001277074,0,0.065982155,0.000851383,0.000851383,1.776835581,1.250681106,29.41176471,Academic year
202425,Local authority,E92000001,England,E12000006,East of England,E06000032,Luton,821,Special,3.973404255,807.4414894,250497,252090,1593,34329,29547,4782,4429,286419,121968,125118,247086,3411,17072,2706,1418,0,32,0,270,4828,0,0,3221,1415,0,4,80,94,0,1278,1018,2370,116,4,787,88.01441245,11.98558755,10.31600557,1.669581976,5.960498431,0.944769725,0.446199449,0.827459072,0.355423348,0.040500106,0.495078888,0,0.011172443,0.094267489,0,0,1.124576233,1.685642363,37.62254902,Academic year
202425,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000017,Doncaster,371,Special,6.823529412,743.5828877,238994,241782,2788,30025,22528,7497,879,271807,119531,118810,238341,653,12958,3113,15,13,90,0,303,3307,16,17,2696,145,0,20,1452,0,1171,1627,226,5547,97,7,902,88.95355896,11.04644104,8.288233931,2.75820711,4.767353306,1.14529795,0.598586497,2.040786293,0.083147233,0.035687087,0.005518622,0.004782805,0.03311173,0.111476158,0.00588653,0.006254438,0.991880268,1.216672124,30.34134008,Academic year
202425,Local authority,E92000001,England,E12000004,East Midlands,E10000019,Lincolnshire,925,Special,16.64893617,2054.744681,647059,652264,5205,108611,85746,22865,2532,760875,323408,322148,645556,1503,36775,7834,53,452,0,16,1132,13975,8,57,25444,1354,6,792,2155,358,540,2321,1029,19241,274,17,2380,85.72551339,14.27448661,11.26939379,3.005092821,4.833251191,1.029604074,0.305043535,2.52879908,0.135239034,0.036011171,0.006965665,0.05940529,0,0.14877608,0.001051421,0.007491375,3.344044685,1.836701166,36.5376057,Academic year
202425,Local authority,E92000001,England,E12000007,London,E09000005,Brent,304,Special,5.829787234,714.1755319,236021,238612,2591,26014,21665,4349,3439,264626,115530,117573,233103,2918,12814,3472,714,0,0,0,141,4386,0,0,138,1257,0,16,1246,70,2,782,521,2221,825,6,930,90.16952227,9.830477731,8.187026218,1.643451513,4.842305745,1.312040389,0.295511401,0.839297726,0.196881637,0.311760749,0.269814757,0,0,0.053282746,0,0,0.052149071,1.65743351,32.59452412,Academic year
202425,Local authority,E92000001,England,E12000002,North West,E08000012,Liverpool,341,Special,12.90957447,1800.5,551428,560222,8794,84496,52330,32166,5772,644718,272637,274579,547216,4212,32446,6002,301,214,72,0,914,6699,31,5,5646,4304,0,490,3629,292,79,4276,1560,25458,872,14,2136,86.89411495,13.10588505,8.116727003,4.98915805,5.032587891,0.930949656,0.663235709,3.948703154,0.241966255,0.135252932,0.046687079,0.033192807,0.011167673,0.141767408,0.004808304,0.000775533,0.875731715,1.039058937,38.26086957,Academic year
202425,Local authority,E92000001,England,E12000002,North West,E08000007,Stockport,356,Special,8.894179894,848.3544974,261014,265287,4273,39605,30371,9234,3523,304892,128232,130097,258329,2685,15780,2845,88,10,0,0,485,5556,494,27,5086,2278,0,1,1724,249,21,903,838,7431,62,9,1044,87.01015442,12.98984558,9.961232174,3.028613411,5.175603164,0.933117301,0.296170447,2.437256471,0.274851423,0.020335069,0.028862679,0.00327985,0,0.159072721,0.162024586,0.008855595,1.668131666,1.822284612,34.41704036,Academic year
202425,Local authority,E92000001,England,E12000007,London,E09000012,Hackney,204,Special,2.984042553,415.9255319,136208,137060,852,15148,12551,2597,3273,152208,65017,67928,132945,3263,8636,1618,250,0,0,0,138,1460,10,1,438,178,0,47,304,0,323,554,10,1830,203,3,504,90.04782929,9.952170714,8.245952907,1.706217807,5.67381478,1.063019027,0.363975612,1.202302113,0.006569957,0.133370125,0.164248923,0,0,0.090665405,0.006569957,0.000656996,0.287764112,0.959213708,30.60747664,Academic year
202425,Local authority,E92000001,England,E12000007,London,E09000024,Merton,315,Special,2.994680851,480.7234043,138102,140598,2496,24191,17083,7108,4373,164789,65379,68813,134192,3910,9333,1232,131,198,0,0,155,3600,23,12,2399,1567,0,82,563,120,164,234,463,6410,1,3,551,85.32001529,14.67998471,10.36659,4.313394705,5.663606187,0.747622718,0.141999769,3.889822743,0.280965356,0.000606837,0.079495597,0.120153651,0,0.094059676,0.013957242,0.007282039,1.455801055,2.184611837,41.44869215,Academic year
202425,Local authority,E92000001,England,E12000007,London,E09000033,Westminster,213,Special,3,270.1755319,84947,85412,465,11192,8173,3019,1662,96604,41098,42503,83601,1346,5348,1352,340,0,0,0,20,1089,2,1,21,47,0,0,405,13,0,684,316,1949,70,3,312,88.4145584,11.5854416,8.460312202,3.125129394,5.53600265,1.39952797,0.708045216,2.017514803,0.327108608,0.072460768,0.3519523,0,0,0.020703076,0.002070308,0.001035154,0.02173823,1.127282514,37.27598566,Academic year
202425,Local authority,E92000001,England,E12000007,London,E09000010,Enfield,308,Special,6.930851064,998.75,296736,306218,9482,43313,33243,10070,5975,349531,143569,148029,291598,5138,17946,4070,502,34,4,0,486,8305,69,15,1812,5971,0,38,2779,694,0,966,837,8078,189,7,1293,87.6082522,12.3917478,9.510744397,2.881003402,5.134308545,1.164417462,0.276370336,2.31109687,0.239463739,0.054072457,0.143621024,0.00972732,0.001144391,0.139043461,0.019740738,0.004291465,0.518408954,2.376041038,39.18017159,Academic year
202425,Local authority,E92000001,England,E12000008,South East,E06000060,Buckinghamshire,825,Special,9.925531915,1515.154255,470252,477074,6822,75414,56116,19298,8571,552488,229141,234869,464010,6242,33524,5052,717,726,48,0,2008,9238,19,84,4700,1671,0,219,2218,1446,1268,2282,2329,14626,61,10,1834,86.35011077,13.64988923,10.15696269,3.492926543,6.067824098,0.914409001,0.413040645,2.647297317,0.421547617,0.011040964,0.129776574,0.131405569,0.008687972,0.363446808,0.003438989,0.01520395,0.85069721,1.672072516,36.92602041,Academic year
202425,Local authority,E92000001,England,E12000008,South East,E06000036,Bracknell Forest,867,Special,1,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,z,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,Academic year
202425,Local authority,E92000001,England,E12000005,West Midlands,E10000034,Worcestershire,885,Special,9.867724868,1474.925926,466076,473213,7137,74780,60680,14100,7135,547993,228643,231626,460269,5807,28888,4979,222,115,406,0,572,10889,0,48,14561,4677,0,496,1810,17,137,2574,1328,9727,471,10,1876,86.35384029,13.64615971,11.07313415,2.573025568,5.271600185,0.908588248,0.469714029,1.775022674,0.242338862,0.085950003,0.040511466,0.02098567,0.074088538,0.104380895,0,0.008759236,2.65715073,1.987069178,36.48041105,Academic year
202425,Local authority,E92000001,England,E12000002,North West,E08000003,Manchester,352,Special,13.86170213,2055.75,614005,631615,17610,121377,82074,39303,11331,752992,299146,307285,606431,7574,40031,6566,1872,44,4,0,140,8853,7,16,24541,14301,0,399,2445,288,177,3884,3757,31310,352,14,2580,83.88070524,16.11929476,10.89971739,5.219577366,5.31625834,0.871988016,0.515808933,4.158078705,0.498942884,0.046746845,0.248608219,0.005843356,0.000531214,0.018592495,0.000929625,0.002124857,3.259131571,1.175709702,42.51121076,Academic year
202425,Local authority,E92000001,England,E12000007,London,E09000004,Bexley,303,Special,6.808510638,774.8617021,245362,251295,5933,36171,23342,12829,3991,287466,120139,121545,241684,3678,14520,2289,42,144,0,0,865,4209,55,66,1152,4463,0,10,1091,0,369,1262,313,11019,235,7,900,87.41729457,12.58270543,8.11991679,4.462788643,5.051032122,0.79626808,0.439008439,3.833148964,0.108882442,0.081748798,0.014610423,0.050092881,0,0.300905151,0.019132697,0.022959237,0.400743044,1.464173154,36.20071685,Academic year
202425,Local authority,E92000001,England,E12000007,London,E09000022,Lambeth,208,Special,5.936170213,579.1329787,176804,182570,5766,23536,17409,6127,3078,206106,86011,88160,174171,2633,9822,2551,245,14,4,0,420,3542,9,33,769,2071,0,1228,1810,149,508,360,445,5261,61,6,745,88.58063327,11.41936673,8.446624552,2.972742181,4.76550901,1.237712633,0.174667404,2.552570037,0.215908319,0.029596421,0.118870872,0.006792621,0.001940749,0.203778638,0.004366685,0.016011179,0.373108983,1.718533182,33.49593496,Academic year
202425,Local authority,E92000001,England,E12000007,London,E09000019,Islington,206,Special,5.973404255,472.8776596,145637,147987,2350,24419,14154,10265,2110,172406,71197,73044,144241,1396,8984,2389,364,0,0,0,2,1828,13,4,570,1115,0,138,977,120,0,595,714,8847,109,6,632,85.8363398,14.1636602,8.209691078,5.953969119,5.210955535,1.385682633,0.345115599,5.131491943,0.414138719,0.063222858,0.211129543,0,0,0.001160052,0.007540341,0.002320105,0.330614944,1.060287925,40.28056112,Academic year
202425,Local authority,E92000001,England,E12000006,East of England,E06000055,Bedford,822,Special,4,439.8776596,132201,133268,1067,12173,10039,2134,922,145441,65587,65928,131515,686,6607,1348,105,0,0,0,112,1301,0,0,566,671,0,26,340,27,3,528,236,1286,84,4,452,91.63028307,8.36971693,6.902455291,1.467261639,4.542735542,0.926836312,0.363033808,0.884207342,0.162265111,0.057755378,0.072194223,0,0,0.077007171,0,0,0.389161241,0.894520802,26.41921397,Academic year
202425,Local authority,E92000001,England,E12000006,East of England,E06000033,Southend-on-Sea,882,Special,5,591.8497409,186180,189193,3013,26119,18915,7204,1482,215312,92511,92677,185188,992,12192,1396,83,0,0,0,250,1897,5,7,3085,907,0,2,1478,625,1,902,490,5737,75,5,709,87.86923163,12.13076837,8.784926061,3.345842313,5.662480493,0.648361448,0.418926953,2.664505462,0.227576726,0.034833172,0.038548711,0,0,0.116110574,0.002322211,0.003251096,1.432804488,0.881047039,33.00813008,Academic year
202425,Local authority,E92000001,England,E12000007,London,E09000029,Sutton,319,Special,3.888297872,532.9308511,163531,169493,5962,27189,19772,7417,2736,196682,80560,80824,161384,2147,10149,2003,95,4,16,0,263,4499,30,9,2704,1644,0,384,1344,11,2579,709,589,5822,297,4,435,86.17616254,13.82383746,10.05277555,3.771061917,5.160106161,1.018395176,0.360480369,2.960108195,0.299468177,0.151005176,0.048301319,0.00203374,0.008134959,0.133718388,0.015253048,0.004575914,1.374808066,2.287448775,37.75510204,Academic year
202425,Local authority,E92000001,England,E12000001,North East,E06000047,County Durham,840,Special,8.978835979,1631.915344,511718,520662,8944,76049,50551,25498,2117,596711,255368,255111,510479,1239,28867,6040,10,383,0,0,496,7220,0,8,7527,5687,0,28,2379,0,850,2735,878,21387,498,9,1727,87.25530449,12.74469551,8.471605182,4.273090323,4.837685245,1.012215294,0.458345832,3.5841471,0.147139905,0.083457486,0.001675853,0.064185175,0,0.083122315,0,0.001340683,1.261414655,1.209965963,33.58913813,Academic year
202425,Local authority,E92000001,England,E12000009,South West,E06000026,Plymouth,879,Special,6.930851064,696.4840426,212909,219841,6932,30257,21907,8350,1796,250098,108067,103564,211631,1278,12877,2102,93,64,0,0,1173,3207,3,21,2367,4013,0,402,2333,11,173,621,518,6735,476,7,767,87.90194244,12.09805756,8.759366328,3.338691233,5.148781678,0.840470536,0.248302665,2.692944366,0.207118809,0.190325392,0.037185423,0.025589969,0,0.469016146,0.00119953,0.008396708,0.946429,1.282297339,32.5170068,Academic year
202425,Local authority,E92000001,England,E12000002,North West,E06000050,Cheshire West and Chester,896,Special,9.867021277,985.2446809,317612,324342,6730,38225,29252,8973,2962,362567,157621,158036,315657,1955,17597,3330,18,112,0,12,481,5405,2,25,2270,2027,0,1090,2727,546,340,1545,1007,6248,173,10,1051,89.45712103,10.54287897,8.068026048,2.474852924,4.853447777,0.918450935,0.426128136,1.723267699,0.277741769,0.047715319,0.0049646,0.030890842,0,0.132665135,0.000551622,0.006895277,0.626091178,1.490758949,31.17870722,Academic year
202425,Local authority,E92000001,England,E12000008,South East,E10000016,Kent,886,Special,26.7393617,5466.712766,1674647,1706293,31646,289518,222699,66819,21957,1995811,829544,828269,1657813,16834,111096,21022,177,614,15,0,3876,45828,127,205,39739,17488,0,2903,8892,1492,871,8120,5123,50667,2909,27,6597,85.49371659,14.50628341,11.1583211,3.347962307,5.566458948,1.05330615,0.406852152,2.538667239,0.256687632,0.145755284,0.008868575,0.030764436,0.000751574,0.194206766,0.006363328,0.010271514,1.991120402,2.296209411,40.44168392,Academic year
